file,field,shape,dtype
data/reference/results/execution/public_v12/site1_candidate5.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site1_candidate5.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate5.npz,time_h,289,float64
data/reference/results/execution/public_v12/site1_candidate5.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate6.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site1_candidate6.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate6.npz,time_h,289,float64
data/reference/results/execution/public_v12/site1_candidate6.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate7.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site1_candidate7.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate7.npz,time_h,289,float64
data/reference/results/execution/public_v12/site1_candidate7.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate9.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site1_candidate9.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site1_candidate9.npz,time_h,289,float64
data/reference/results/execution/public_v12/site1_candidate9.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate0.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate0.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate0.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate0.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate1.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate1.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate1.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate1.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate11.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate11.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate11.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate11.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate12.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate12.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate12.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate12.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate3.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate3.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate3.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate3.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate4.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate4.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate4.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate4.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate5.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate5.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate5.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate5.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate7.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate7.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate7.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate7.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate8.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate8.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate8.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate8.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate9.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site2_candidate9.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site2_candidate9.npz,time_h,289,float64
data/reference/results/execution/public_v12/site2_candidate9.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate0.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate0.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate0.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate0.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate1.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate1.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate1.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate1.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate10.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate10.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate10.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate10.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate11.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate11.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate11.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate11.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate12.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate12.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate12.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate12.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate3.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate3.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate3.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate3.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate4.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate4.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate4.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate4.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate5.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate5.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate5.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate5.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate6.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate6.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate6.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate6.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate7.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate7.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate7.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate7.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate9.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site3_candidate9.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site3_candidate9.npz,time_h,289,float64
data/reference/results/execution/public_v12/site3_candidate9.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate0.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate0.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate0.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate0.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate1.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate1.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate1.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate1.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate10.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate10.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate10.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate10.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate11.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate11.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate11.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate11.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate12.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate12.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate12.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate12.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate2.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate2.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate2.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate2.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate3.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate3.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate3.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate3.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate4.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate4.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate4.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate4.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate5.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate5.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate5.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate5.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate7.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate7.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate7.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate7.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate9.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site4_candidate9.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site4_candidate9.npz,time_h,289,float64
data/reference/results/execution/public_v12/site4_candidate9.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate0.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate0.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate0.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate0.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate1.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate1.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate1.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate1.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate10.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate10.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate10.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate10.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate11.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate11.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate11.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate11.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate3.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate3.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate3.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate3.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate4.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate4.npz,power_w,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate4.npz,time_h,289,float64
data/reference/results/execution/public_v12/site5_candidate4.npz,production_kg,3 x 48,float64
data/reference/results/execution/public_v12/site5_candidate5.npz,states,3 x 289 x 36,float64
data/reference/results/execution/public_v12/site5_candidate5.npz,power_w,3 x 48,float64
